id,scrip,date,instrument_token,tradingsymbol,strike,option_type,expiry,open,high,low,close,volume,oi,spot_close
103142,NIFTY50,2026-08-19,12029442,NIFTY2690124100PE,24100,PE,2026-09-01,128.35,174,128.35,153.6,3205215,482040,24078.3
103143,NIFTY50,2026-08-19,12029698,NIFTY2690124150CE,24150,CE,2026-09-01,240.2,240.2,168,178.3,967005,173680,24078.3
103144,NIFTY50,2026-08-19,12029954,NIFTY2690124150PE,24150,PE,2026-09-01,160,196.55,156.45,177,979940,120705,24078.3
103145,NIFTY50,2026-08-19,12030210,NIFTY2690124200CE,24200,CE,2026-09-01,200.4,205.4,144.2,153.55,2804100,936000,24078.3
103146,NIFTY50,2026-08-19,12030466,NIFTY2690124200PE,24200,PE,2026-09-01,169.35,223.3,169.35,202.55,2125630,665080,24078.3
103147,NIFTY50,2026-08-19,12030722,NIFTY2690124250CE,24250,CE,2026-09-01,165.5,167.65,123.35,131.4,684060,210535,24078.3
103148,NIFTY50,2026-08-19,12030978,NIFTY2690124250PE,24250,PE,2026-09-01,213.4,250.5,206,230.7,332085,109590,24078.3
103149,NIFTY50,2026-08-19,12031234,NIFTY2690124300CE,24300,CE,2026-09-01,160,160,104,111.25,2184780,956345,24078.3
103150,NIFTY50,2026-08-19,12031490,NIFTY2690124300PE,24300,PE,2026-09-01,239.95,283.5,233,260.55,700375,418795,24078.3
103151,NIFTY50,2026-08-19,12031746,NIFTY2690124350CE,24350,CE,2026-09-01,143.5,143.5,87.7,94.05,585065,231400,24078.3
103152,NIFTY50,2026-08-19,12032002,NIFTY2690124350PE,24350,PE,2026-09-01,274.4,315.5,266.65,291.35,82225,40170,24078.3
103153,NIFTY50,2026-08-19,12032258,NIFTY2690124400CE,24400,CE,2026-09-01,113.1,113.1,73.4,78.55,1931800,722215,24078.3
103154,NIFTY50,2026-08-19,12032514,NIFTY2690124400PE,24400,PE,2026-09-01,308.55,350,298.15,327.8,296595,301340,24078.3
103155,NIFTY50,2026-08-19,12032770,NIFTY2690124450CE,24450,CE,2026-09-01,91.1,98.55,61.4,66,467675,148525,24078.3
103156,NIFTY50,2026-08-19,12033026,NIFTY2690124450PE,24450,PE,2026-09-01,325,386.05,325,362.35,60450,66625,24078.3
103157,NIFTY50,2026-08-19,12033282,NIFTY2690124500CE,24500,CE,2026-09-01,75,79.85,51,54.65,3623165,1276730,24078.3
103158,NIFTY50,2026-08-19,12033538,NIFTY2690124500PE,24500,PE,2026-09-01,370.55,428.35,369.95,401.35,225615,306995,24078.3
103159,NIFTY50,2026-08-19,12033794,NIFTY2690124550CE,24550,CE,2026-09-01,67.75,67.8,41.9,46.15,846300,263770,24078.3
103160,NIFTY50,2026-08-19,12034050,NIFTY2690124550PE,24550,PE,2026-09-01,423.1,472.85,420.35,440,9425,10270,24078.3
103161,NIFTY50,2026-08-19,12034306,NIFTY2690124600CE,24600,CE,2026-09-01,50.95,57.85,34.95,38,2604615,933075,24078.3
103162,NIFTY50,2026-08-19,12034562,NIFTY2690124600PE,24600,PE,2026-09-01,463.45,508,450,485.2,40040,68510,24078.3
103163,NIFTY50,2026-08-19,12034818,NIFTY2690124650CE,24650,CE,2026-09-01,45.45,45.45,28.75,31.2,487305,189085,24078.3
103164,NIFTY50,2026-08-19,12035074,NIFTY2690124650PE,24650,PE,2026-09-01,492.85,550,492.85,533,5590,5915,24078.3
103165,NIFTY50,2026-08-19,12035330,NIFTY2690124700CE,24700,CE,2026-09-01,38,38,24,25.9,2435680,921635,24078.3
103166,NIFTY50,2026-08-19,12035586,NIFTY2690124700PE,24700,PE,2026-09-01,547.55,593.5,546.05,574.55,23920,54340,24078.3
103167,NIFTY50,2026-08-19,12035842,NIFTY2690124750CE,24750,CE,2026-09-01,28.5,28.5,19.65,21.2,381550,143455,24078.3
103168,NIFTY50,2026-08-19,12036098,NIFTY2690124750PE,24750,PE,2026-09-01,596.95,629,592.3,626.5,1950,2405,24078.3
103169,NIFTY50,2026-08-19,12036354,NIFTY2690124800CE,24800,CE,2026-09-01,26.15,26.15,16.1,17.55,2638350,840060,24078.3
103170,NIFTY50,2026-08-19,12036610,NIFTY2690124800PE,24800,PE,2026-09-01,635.05,688.5,608.55,661.8,10530,26260,24078.3
103171,NIFTY50,2026-08-19,12036866,NIFTY2690124850CE,24850,CE,2026-09-01,22.25,22.25,13.55,14.55,359190,113425,24078.3
103172,NIFTY50,2026-08-19,12037122,NIFTY2690124850PE,24850,PE,2026-09-01,418,418,418,418,0,65,24078.3
103173,NIFTY50,2026-08-19,12037378,NIFTY2690124900CE,24900,CE,2026-09-01,18.6,18.6,11.25,11.9,2456935,646880,24078.3
103174,NIFTY50,2026-08-19,12037634,NIFTY2690124900PE,24900,PE,2026-09-01,645.95,765.3,645.95,763.05,3575,5785,24078.3
103175,NIFTY50,2026-08-19,12037890,NIFTY2690124950CE,24950,CE,2026-09-01,14,14,9.6,10.3,360620,94315,24078.3
103176,NIFTY50,2026-08-19,12038146,NIFTY2690124950PE,24950,PE,2026-09-01,791.4,791.4,791.4,791.4,780,975,24078.3
103177,NIFTY50,2026-08-19,12038402,NIFTY2690125000CE,25000,CE,2026-09-01,12.9,12.9,8.35,8.85,3380000,1091545,24078.3
103178,NIFTY50,2026-08-19,12038658,NIFTY2690125000PE,25000,PE,2026-09-01,809.75,872.15,809.75,855.45,55835,28210,24078.3
103179,NIFTY50,2026-08-19,12038914,NIFTY2690125050CE,25050,CE,2026-09-01,10.6,10.7,6.7,7.15,668135,256555,24078.3
103180,NIFTY50,2026-08-19,12039170,NIFTY2690125050PE,25050,PE,2026-09-01,887.95,887.95,887.95,887.95,780,780,24078.3
103181,NIFTY50,2026-08-19,12039426,NIFTY2690125100CE,25100,CE,2026-09-01,8.95,9,5.95,6.4,1206725,439725,24078.3
103182,NIFTY50,2026-08-19,12039682,NIFTY2690125100PE,25100,PE,2026-09-01,941.85,941.85,941.55,941.55,195,585,24078.3
103183,NIFTY50,2026-08-19,10904322,NIFTY2690823100CE,23100,CE,2026-09-08,1701.65,1701.65,1701.65,1701.65,0,0,24078.3
103184,NIFTY50,2026-08-19,10904578,NIFTY2690823100PE,23100,PE,2026-09-08,17.6,19.65,17.15,18.5,17095,35100,24078.3
103185,NIFTY50,2026-08-19,10904834,NIFTY2690823150CE,23150,CE,2026-09-08,1656.9,1656.9,1656.9,1656.9,0,0,24078.3
103186,NIFTY50,2026-08-19,10905090,NIFTY2690823150PE,23150,PE,2026-09-08,20.65,21.2,18.6,19.85,9815,32630,24078.3
103187,NIFTY50,2026-08-19,10905346,NIFTY2690823200CE,23200,CE,2026-09-08,1015.45,1015.45,984.8,984.8,260,195,24078.3
103188,NIFTY50,2026-08-19,10905602,NIFTY2690823200PE,23200,PE,2026-09-08,23.05,24.95,20.2,22.15,88140,41275,24078.3
103189,NIFTY50,2026-08-19,10905858,NIFTY2690823250CE,23250,CE,2026-09-08,1568.45,1568.45,1568.45,1568.45,0,0,24078.3
103190,NIFTY50,2026-08-19,10906114,NIFTY2690823250PE,23250,PE,2026-09-08,68.4,68.4,68.4,68.4,0,0,24078.3
103191,NIFTY50,2026-08-19,10906370,NIFTY2690823300CE,23300,CE,2026-09-08,1524.85,1524.85,1524.85,1524.85,0,0,24078.3
103192,NIFTY50,2026-08-19,10906626,NIFTY2690823300PE,23300,PE,2026-09-08,74.5,74.5,74.5,74.5,0,0,24078.3
103193,NIFTY50,2026-08-19,10906882,NIFTY2690823350CE,23350,CE,2026-09-08,1481.65,1481.65,1481.65,1481.65,0,0,24078.3
103194,NIFTY50,2026-08-19,10907394,NIFTY2690823350PE,23350,PE,2026-09-08,31,35,29.05,32.7,24960,36140,24078.3
103195,NIFTY50,2026-08-19,10907650,NIFTY2690823400CE,23400,CE,2026-09-08,1438.9,1438.9,1438.9,1438.9,0,0,24078.3
103196,NIFTY50,2026-08-19,10907906,NIFTY2690823400PE,23400,PE,2026-09-08,87.95,87.95,87.95,87.95,0,0,24078.3
103197,NIFTY50,2026-08-19,10908162,NIFTY2690823450CE,23450,CE,2026-09-08,1396.6,1396.6,1396.6,1396.6,0,0,24078.3
103198,NIFTY50,2026-08-19,10908418,NIFTY2690823450PE,23450,PE,2026-09-08,40.45,44.55,37.45,40.6,21190,14885,24078.3
103199,NIFTY50,2026-08-19,10908674,NIFTY2690823500CE,23500,CE,2026-09-08,735,752.35,715,715,1170,780,24078.3
103200,NIFTY50,2026-08-19,10909186,NIFTY2690823500PE,23500,PE,2026-09-08,42.65,50.9,40,45.75,427700,256620,24078.3
103201,NIFTY50,2026-08-19,10909442,NIFTY2690823550CE,23550,CE,2026-09-08,1313.5,1313.5,1313.5,1313.5,0,0,24078.3
103202,NIFTY50,2026-08-19,10910978,NIFTY2690823550PE,23550,PE,2026-09-08,49.55,55.65,47.2,50.55,20995,10205,24078.3
103203,NIFTY50,2026-08-19,10911490,NIFTY2690823600CE,23600,CE,2026-09-08,617.2,647.85,617.2,647.85,520,390,24078.3
103204,NIFTY50,2026-08-19,10911746,NIFTY2690823600PE,23600,PE,2026-09-08,112.55,112.6,51.15,56.7,38935,13130,24078.3
103205,NIFTY50,2026-08-19,10912002,NIFTY2690823650CE,23650,CE,2026-09-08,1232.5,1232.5,1232.5,1232.5,0,0,24078.3
103206,NIFTY50,2026-08-19,10912258,NIFTY2690823650PE,23650,PE,2026-09-08,62.25,70.8,59.4,64.75,14560,25675,24078.3
103207,NIFTY50,2026-08-19,10912514,NIFTY2690823700CE,23700,CE,2026-09-08,545,569.3,541,544.6,2730,1365,24078.3
103208,NIFTY50,2026-08-19,10912770,NIFTY2690823700PE,23700,PE,2026-09-08,72.15,80,66.6,71.8,142545,135785,24078.3
103209,NIFTY50,2026-08-19,10913026,NIFTY2690823750CE,23750,CE,2026-09-08,517.55,521.95,504.95,504.95,650,455,24078.3
103210,NIFTY50,2026-08-19,10913282,NIFTY2690823750PE,23750,PE,2026-09-08,150.75,150.75,150.75,150.75,0,0,24078.3
103211,NIFTY50,2026-08-19,10913538,NIFTY2690823800CE,23800,CE,2026-09-08,465.9,486.95,460.1,466.25,2925,1560,24078.3
103212,NIFTY50,2026-08-19,10913794,NIFTY2690823800PE,23800,PE,2026-09-08,95.15,102.4,85.05,92.15,134485,69420,24078.3
103213,NIFTY50,2026-08-19,10914050,NIFTY2690823850CE,23850,CE,2026-09-08,442.85,447.9,424.2,432.8,1365,650,24078.3
103214,NIFTY50,2026-08-19,10914306,NIFTY2690823850PE,23850,PE,2026-09-08,173.75,173.75,173.75,173.75,0,0,24078.3
103215,NIFTY50,2026-08-19,10914562,NIFTY2690823900CE,23900,CE,2026-09-08,400,417.95,380,392.8,4745,1625,24078.3
103216,NIFTY50,2026-08-19,10914818,NIFTY2690823900PE,23900,PE,2026-09-08,181.1,181.15,109.3,117.6,74880,26780,24078.3
103217,NIFTY50,2026-08-19,10915074,NIFTY2690823950CE,23950,CE,2026-09-08,365.55,382.2,356,359.35,3315,845,24078.3
103218,NIFTY50,2026-08-19,10915330,NIFTY2690823950PE,23950,PE,2026-09-08,134,145.7,123.8,132.25,28535,19760,24078.3
103219,NIFTY50,2026-08-19,10915586,NIFTY2690824000CE,24000,CE,2026-09-08,350,359.7,315,328.4,149240,70720,24078.3
103220,NIFTY50,2026-08-19,10915842,NIFTY2690824000PE,24000,PE,2026-09-08,130,163.5,130,149.05,314990,165620,24078.3
103221,NIFTY50,2026-08-19,10916098,NIFTY2690824050CE,24050,CE,2026-09-08,325,325,283.45,297.3,41535,14235,24078.3
103222,NIFTY50,2026-08-19,10916354,NIFTY2690824050PE,24050,PE,2026-09-08,163.85,182.9,154.1,168.85,93600,29185,24078.3
103223,NIFTY50,2026-08-19,10916610,NIFTY2690824100CE,24100,CE,2026-09-08,293.8,298.8,253.8,264.9,246740,101075,24078.3
103224,NIFTY50,2026-08-19,10916866,NIFTY2690824100PE,24100,PE,2026-09-08,182.6,203.95,173.4,189.2,127335,51610,24078.3
103225,NIFTY50,2026-08-19,10917122,NIFTY2690824150CE,24150,CE,2026-09-08,266.95,269.4,230,239,38610,8125,24078.3
103226,NIFTY50,2026-08-19,10917378,NIFTY2690824150PE,24150,PE,2026-09-08,194.95,224.6,194.2,210.9,57200,8645,24078.3
103227,NIFTY50,2026-08-19,10917634,NIFTY2690824200CE,24200,CE,2026-09-08,286.4,286.4,203.2,213.15,352040,214630,24078.3
103228,NIFTY50,2026-08-19,10917890,NIFTY2690824200PE,24200,PE,2026-09-08,231.95,254.5,218.3,234.75,224835,143975,24078.3
103229,NIFTY50,2026-08-19,10918146,NIFTY2690824250CE,24250,CE,2026-09-08,213,216.5,181,188.95,38415,28210,24078.3
103230,NIFTY50,2026-08-19,10918402,NIFTY2690824250PE,24250,PE,2026-09-08,255.05,277.45,241,260.9,26390,10790,24078.3
103231,NIFTY50,2026-08-19,10918658,NIFTY2690824300CE,24300,CE,2026-09-08,201.5,201.5,158.25,166,181870,141050,24078.3
103232,NIFTY50,2026-08-19,10918914,NIFTY2690824300PE,24300,PE,2026-09-08,280.95,306.55,253.2,288.1,79170,95550,24078.3
103233,NIFTY50,2026-08-19,10919170,NIFTY2690824350CE,24350,CE,2026-09-08,179,179,137.7,145.2,31395,26780,24078.3
103234,NIFTY50,2026-08-19,10919426,NIFTY2690824350PE,24350,PE,2026-09-08,306.65,330,297.85,318.55,8645,8385,24078.3
103235,NIFTY50,2026-08-19,10920194,NIFTY2690824400CE,24400,CE,2026-09-08,147.95,149.25,119.7,125.05,129155,104390,24078.3
103236,NIFTY50,2026-08-19,10920450,NIFTY2690824400PE,24400,PE,2026-09-08,339.95,370,327.75,349.25,14495,58890,24078.3
103237,NIFTY50,2026-08-19,10920706,NIFTY2690824450CE,24450,CE,2026-09-08,128,128,103.9,108.85,54860,35165,24078.3
103238,NIFTY50,2026-08-19,10920962,NIFTY2690824450PE,24450,PE,2026-09-08,361.15,393.35,357.4,380.95,15145,10790,24078.3
103239,NIFTY50,2026-08-19,10921218,NIFTY2690824500CE,24500,CE,2026-09-08,120,122.55,90.05,95.05,415285,286910,24078.3
103240,NIFTY50,2026-08-19,10921474,NIFTY2690824500PE,24500,PE,2026-09-08,370,435.25,370,418.9,33475,126230,24078.3
103241,NIFTY50,2026-08-19,10921730,NIFTY2690824550CE,24550,CE,2026-09-08,81.1,98.8,79.5,81.3,28015,17030,24078.3
103242,NIFTY50,2026-08-19,10921986,NIFTY2690824550PE,24550,PE,2026-09-08,447.75,461.9,419.45,454.2,2600,4225,24078.3
103243,NIFTY50,2026-08-19,10922242,NIFTY2690824600CE,24600,CE,2026-09-08,92.3,92.3,66.55,69.95,281905,167050,24078.3
103244,NIFTY50,2026-08-19,10922498,NIFTY2690824600PE,24600,PE,2026-09-08,469.9,515,469.9,493.1,3185,35295,24078.3
103245,NIFTY50,2026-08-19,10922754,NIFTY2690824650CE,24650,CE,2026-09-08,340,340,340,340,0,65,24078.3
103246,NIFTY50,2026-08-19,10923010,NIFTY2690824650PE,24650,PE,2026-09-08,509.45,524.25,507.9,521.75,1235,2600,24078.3
103247,NIFTY50,2026-08-19,10923266,NIFTY2690824700CE,24700,CE,2026-09-08,65.8,67.75,48.65,51.05,172510,109915,24078.3
103248,NIFTY50,2026-08-19,10923522,NIFTY2690824700PE,24700,PE,2026-09-08,563.2,596,543.85,549.85,2665,10400,24078.3
103249,NIFTY50,2026-08-19,10923778,NIFTY2690824750CE,24750,CE,2026-09-08,56.5,56.5,41.7,43.7,39455,25545,24078.3
103250,NIFTY50,2026-08-19,10924034,NIFTY2690824750PE,24750,PE,2026-09-08,602.25,609.05,599.45,605.45,1430,2145,24078.3
103251,NIFTY50,2026-08-19,10924290,NIFTY2690824800CE,24800,CE,2026-09-08,54.25,60.05,35.35,36.55,280540,170430,24078.3
103252,NIFTY50,2026-08-19,10924546,NIFTY2690824800PE,24800,PE,2026-09-08,629.95,688.35,629.95,679.4,1105,5070,24078.3
103253,NIFTY50,2026-08-19,10924802,NIFTY2690824850CE,24850,CE,2026-09-08,38.15,40.15,30.2,31.8,66690,45630,24078.3
103254,NIFTY50,2026-08-19,10925058,NIFTY2690824850PE,24850,PE,2026-09-08,557.75,557.75,557.75,557.75,0,0,24078.3
103255,NIFTY50,2026-08-19,10925314,NIFTY2690824900CE,24900,CE,2026-09-08,444.55,444.55,444.55,444.55,0,0,24078.3
103256,NIFTY50,2026-08-19,10926082,NIFTY2690824900PE,24900,PE,2026-09-08,700,750,700,745.35,325,1950,24078.3
103257,NIFTY50,2026-08-19,10926338,NIFTY2690824950CE,24950,CE,2026-09-08,422.75,422.75,422.75,422.75,0,0,24078.3
103258,NIFTY50,2026-08-19,10926594,NIFTY2690824950PE,24950,PE,2026-09-08,777.25,777.25,777.25,777.25,65,65,24078.3
103259,NIFTY50,2026-08-19,10926850,NIFTY2690825000CE,25000,CE,2026-09-08,27.9,27.95,20,20.75,494520,305825,24078.3
103260,NIFTY50,2026-08-19,10927106,NIFTY2690825000PE,25000,PE,2026-09-08,763.75,842.95,763.75,840.4,2730,5265,24078.3
103261,NIFTY50,2026-08-19,10927874,NIFTY2690825050CE,25050,CE,2026-09-08,381.4,381.4,381.4,381.4,0,0,24078.3
103262,NIFTY50,2026-08-19,10928130,NIFTY2690825050PE,25050,PE,2026-09-08,670.9,670.9,670.9,670.9,0,0,24078.3
103263,NIFTY50,2026-08-19,10928898,NIFTY2690825100CE,25100,CE,2026-09-08,21,22.8,14.25,14.7,219440,130780,24078.3
103264,NIFTY50,2026-08-19,10929154,NIFTY2690825100PE,25100,PE,2026-09-08,701.05,701.05,701.05,701.05,0,0,24078.3
103265,NIFTY50,2026-08-19,12103938,NIFTY2691523100CE,23100,CE,2026-09-15,1569.25,1569.25,1569.25,1569.25,0,0,24078.3
103266,NIFTY50,2026-08-19,12104194,NIFTY2691523100PE,23100,PE,2026-09-15,63.7,63.7,63.7,63.7,0,0,24078.3
103267,NIFTY50,2026-08-19,12104450,NIFTY2691523150CE,23150,CE,2026-09-15,1525.35,1525.35,1525.35,1525.35,0,0,24078.3
103268,NIFTY50,2026-08-19,12104706,NIFTY2691523150PE,23150,PE,2026-09-15,69.55,69.55,69.55,69.55,0,0,24078.3
103269,NIFTY50,2026-08-19,12104962,NIFTY2691523200CE,23200,CE,2026-09-15,1481.9,1481.9,1481.9,1481.9,0,0,24078.3
103270,NIFTY50,2026-08-19,12105218,NIFTY2691523200PE,23200,PE,2026-09-15,75.8,75.8,75.8,75.8,0,0,24078.3
103271,NIFTY50,2026-08-19,12105474,NIFTY2691523250CE,23250,CE,2026-09-15,1438.9,1438.9,1438.9,1438.9,0,0,24078.3
103272,NIFTY50,2026-08-19,12105730,NIFTY2691523250PE,23250,PE,2026-09-15,82.5,82.5,82.5,82.5,0,0,24078.3
103273,NIFTY50,2026-08-19,12105986,NIFTY2691523300CE,23300,CE,2026-09-15,1396.35,1396.35,1396.35,1396.35,0,0,24078.3
103274,NIFTY50,2026-08-19,12106242,NIFTY2691523300PE,23300,PE,2026-09-15,89.65,89.65,89.65,89.65,0,0,24078.3
103275,NIFTY50,2026-08-19,12106498,NIFTY2691523350CE,23350,CE,2026-09-15,1354.25,1354.25,1354.25,1354.25,0,0,24078.3
103276,NIFTY50,2026-08-19,12106754,NIFTY2691523350PE,23350,PE,2026-09-15,97.3,97.3,97.3,97.3,0,0,24078.3
103277,NIFTY50,2026-08-19,12107010,NIFTY2691523400CE,23400,CE,2026-09-15,1312.7,1312.7,1312.7,1312.7,0,0,24078.3
103278,NIFTY50,2026-08-19,12107266,NIFTY2691523400PE,23400,PE,2026-09-15,78.25,78.25,49.3,51.35,1430,780,24078.3
103279,NIFTY50,2026-08-19,12107522,NIFTY2691523450CE,23450,CE,2026-09-15,1271.65,1271.65,1271.65,1271.65,0,0,24078.3
103280,NIFTY50,2026-08-19,12107778,NIFTY2691523450PE,23450,PE,2026-09-15,114.05,114.05,114.05,114.05,0,0,24078.3
103281,NIFTY50,2026-08-19,12108034,NIFTY2691523500CE,23500,CE,2026-09-15,1231.15,1231.15,1231.15,1231.15,0,0,24078.3
103282,NIFTY50,2026-08-19,12108290,NIFTY2691523500PE,23500,PE,2026-09-15,55.7,69.75,55.7,62.75,57525,10595,24078.3
103283,NIFTY50,2026-08-19,12108546,NIFTY2691523550CE,23550,CE,2026-09-15,1191.15,1191.15,1191.15,1191.15,0,0,24078.3
103284,NIFTY50,2026-08-19,12108802,NIFTY2691523550PE,23550,PE,2026-09-15,133,133,133,133,0,0,24078.3
103285,NIFTY50,2026-08-19,12109058,NIFTY2691523600CE,23600,CE,2026-09-15,700.05,712,675.65,683.35,910,195,24078.3
103286,NIFTY50,2026-08-19,12109314,NIFTY2691523600PE,23600,PE,2026-09-15,143.35,143.35,143.35,143.35,0,0,24078.3
103287,NIFTY50,2026-08-19,12109570,NIFTY2691523650CE,23650,CE,2026-09-15,1113,1113,1113,1113,0,0,24078.3
103288,NIFTY50,2026-08-19,12109826,NIFTY2691523650PE,23650,PE,2026-09-15,154.25,154.25,154.25,154.25,0,0,24078.3
103289,NIFTY50,2026-08-19,12110082,NIFTY2691523700CE,23700,CE,2026-09-15,1074.8,1074.8,1074.8,1074.8,0,0,24078.3
103290,NIFTY50,2026-08-19,12110338,NIFTY2691523700PE,23700,PE,2026-09-15,90.5,103,89.3,95.1,27495,23855,24078.3
103291,NIFTY50,2026-08-19,12110594,NIFTY2691523750CE,23750,CE,2026-09-15,1037.3,1037.3,1037.3,1037.3,0,0,24078.3
103292,NIFTY50,2026-08-19,12110850,NIFTY2691523750PE,23750,PE,2026-09-15,177.95,177.95,177.95,177.95,0,0,24078.3
103293,NIFTY50,2026-08-19,12111106,NIFTY2691523800CE,23800,CE,2026-09-15,1001.25,1001.25,1001.25,1001.25,0,0,24078.3
103294,NIFTY50,2026-08-19,12111362,NIFTY2691523800PE,23800,PE,2026-09-15,94.2,125.45,94.2,114.8,18330,12740,24078.3
103295,NIFTY50,2026-08-19,12111618,NIFTY2691523850CE,23850,CE,2026-09-15,963.95,963.95,963.95,963.95,0,0,24078.3
103296,NIFTY50,2026-08-19,12111874,NIFTY2691523850PE,23850,PE,2026-09-15,204.05,204.05,204.05,204.05,0,0,24078.3
103297,NIFTY50,2026-08-19,12112642,NIFTY2691523900CE,23900,CE,2026-09-15,463.35,463.35,440.6,445.6,1365,1300,24078.3
103298,NIFTY50,2026-08-19,12112898,NIFTY2691523900PE,23900,PE,2026-09-15,216.95,216.95,135,142.65,9360,5655,24078.3
103299,NIFTY50,2026-08-19,12113154,NIFTY2691523950CE,23950,CE,2026-09-15,893.55,893.55,893.55,893.55,0,0,24078.3
103300,NIFTY50,2026-08-19,12113410,NIFTY2691523950PE,23950,PE,2026-09-15,152.25,168.65,147.85,157.3,4290,7800,24078.3
103301,NIFTY50,2026-08-19,12113666,NIFTY2691524000CE,24000,CE,2026-09-15,435,435,372.05,380.95,70915,37180,24078.3
103302,NIFTY50,2026-08-19,12113922,NIFTY2691524000PE,24000,PE,2026-09-15,165,185.8,162,172.4,125190,48685,24078.3
103303,NIFTY50,2026-08-19,12114178,NIFTY2691524050CE,24050,CE,2026-09-15,398,398.75,339.7,347.9,18005,9685,24078.3
103304,NIFTY50,2026-08-19,12114434,NIFTY2691524050PE,24050,PE,2026-09-15,214.35,214.35,170.15,192.1,5720,2990,24078.3
103305,NIFTY50,2026-08-19,12114690,NIFTY2691524100CE,24100,CE,2026-09-15,423,423,310,317.5,30095,13975,24078.3
103306,NIFTY50,2026-08-19,12114946,NIFTY2691524100PE,24100,PE,2026-09-15,299.7,299.7,199.65,209.05,10725,4875,24078.3
103307,NIFTY50,2026-08-19,12115202,NIFTY2691524150CE,24150,CE,2026-09-15,296.5,310.75,280,289.35,8385,6435,24078.3
103308,NIFTY50,2026-08-19,12115458,NIFTY2691524150PE,24150,PE,2026-09-15,218.9,237.7,217.55,230.1,5070,2795,24078.3
103309,NIFTY50,2026-08-19,12115714,NIFTY2691524200CE,24200,CE,2026-09-15,290.05,291.25,253.1,261.7,62725,36660,24078.3
103310,NIFTY50,2026-08-19,12115970,NIFTY2691524200PE,24200,PE,2026-09-15,241.7,266.95,235,250.55,46735,22425,24078.3
103311,NIFTY50,2026-08-19,12116226,NIFTY2691524250CE,24250,CE,2026-09-15,291,291,227.1,234.3,6695,5265,24078.3
103312,NIFTY50,2026-08-19,12116482,NIFTY2691524250PE,24250,PE,2026-09-15,268.95,287.45,199.5,275.4,3900,4160,24078.3
103313,NIFTY50,2026-08-19,12116738,NIFTY2691524300CE,24300,CE,2026-09-15,240,240.05,204.75,211.9,42055,28275,24078.3
103314,NIFTY50,2026-08-19,12116994,NIFTY2691524300PE,24300,PE,2026-09-15,299.95,320,290,302.7,20995,7670,24078.3
103315,NIFTY50,2026-08-19,12117250,NIFTY2691524350CE,24350,CE,2026-09-15,207.95,212,182.75,184.3,3575,4160,24078.3
103316,NIFTY50,2026-08-19,12117506,NIFTY2691524350PE,24350,PE,2026-09-15,312.05,341.2,311.85,330.3,4550,2990,24078.3
103317,NIFTY50,2026-08-19,12117762,NIFTY2691524400CE,24400,CE,2026-09-15,196.35,196.35,164.75,169.05,58500,39910,24078.3
103318,NIFTY50,2026-08-19,12118018,NIFTY2691524400PE,24400,PE,2026-09-15,336,368,312,356.45,5460,7085,24078.3
103319,NIFTY50,2026-08-19,12118274,NIFTY2691524450CE,24450,CE,2026-09-15,173.9,173.9,145,151.6,8190,4550,24078.3
103320,NIFTY50,2026-08-19,12118530,NIFTY2691524450PE,24450,PE,2026-09-15,422.5,422.5,371.15,371.15,455,390,24078.3
103321,NIFTY50,2026-08-19,12118786,NIFTY2691524500CE,24500,CE,2026-09-15,165,165.05,125.35,131.3,232375,128960,24078.3
103322,NIFTY50,2026-08-19,12119042,NIFTY2691524500PE,24500,PE,2026-09-15,390,440.95,390,419.35,93860,72215,24078.3
103323,NIFTY50,2026-08-19,12119298,NIFTY2691524550CE,24550,CE,2026-09-15,124.3,125.45,112.65,115.5,5200,3250,24078.3
103324,NIFTY50,2026-08-19,12119810,NIFTY2691524550PE,24550,PE,2026-09-15,292.05,292.05,292.05,292.05,0,845,24078.3
103325,NIFTY50,2026-08-19,12120322,NIFTY2691524600CE,24600,CE,2026-09-15,110,119.7,98.5,100.6,46020,25155,24078.3
103326,NIFTY50,2026-08-19,12120578,NIFTY2691524600PE,24600,PE,2026-09-15,481.2,501.45,468.8,494.3,1300,1690,24078.3
103327,NIFTY50,2026-08-19,12120834,NIFTY2691524650CE,24650,CE,2026-09-15,110,110,84.95,87.7,15795,9425,24078.3
103328,NIFTY50,2026-08-19,12121090,NIFTY2691524650PE,24650,PE,2026-09-15,353.15,353.15,353.15,353.15,0,130,24078.3
103329,NIFTY50,2026-08-19,12121346,NIFTY2691524700CE,24700,CE,2026-09-15,310,310,310,310,0,65,24078.3
103330,NIFTY50,2026-08-19,12121602,NIFTY2691524700PE,24700,PE,2026-09-15,546.1,546.1,546.1,546.1,0,0,24078.3
103331,NIFTY50,2026-08-19,12121858,NIFTY2691524750CE,24750,CE,2026-09-15,438.3,438.3,438.3,438.3,0,0,24078.3
103332,NIFTY50,2026-08-19,12122114,NIFTY2691524750PE,24750,PE,2026-09-15,590.25,610.3,590.25,610.3,195,260,24078.3
103333,NIFTY50,2026-08-19,12122370,NIFTY2691524800CE,24800,CE,2026-09-15,416.45,416.45,416.45,416.45,0,0,24078.3
103334,NIFTY50,2026-08-19,12122882,NIFTY2691524800PE,24800,PE,2026-09-15,601.05,601.05,601.05,601.05,0,0,24078.3
103335,NIFTY50,2026-08-19,12123138,NIFTY2691524850CE,24850,CE,2026-09-15,395.35,395.35,395.35,395.35,0,0,24078.3
